避難收容處所名稱,is_indoor,classification_reasoning
福隆青少年活動中心,True,基於原始室內標記
迴龍社區活動中心,True,基於原始室內標記
中山國中,True,基於原始室內標記
外柑市民活動中心,True,基於規則推斷 (活動中心通常為室內設施)
快樂國小,True,基於原始室內標記
芳和國中,True,基於原始室內標記
螢橋國中,True,基於原始室內標記
迴龍國中小學,True,基於原始室內標記
同德社區活動中心,True,基於原始室內標記
國光國小,True,基於原始室內標記
大安國小,True,基於原始室內標記
和平高中,True,基於原始室內標記
板橋莊敬市民活動中心,True,基於原始室內標記
新埔里活動中心,True,基於原始室內標記
貢寮市民活動中心,True,基於原始室內標記
古亭國小,True,基於原始室內標記
西埔里活動中心,True,基於原始室內標記
四維市民活動中心,True,基於原始室內標記
裕民行政大樓,True,基於原始室內標記
春日里活動中心,True,基於原始室內標記
中平國中,True,基於原始室內標記
莊敬社區活動中心,True,基於原始室內標記
榮富國小,True,基於原始室內標記
貢寮國小,True,基於原始室內標記
青年公園,False,基於原始室外標記
白石市民活動中心,True,基於原始室內標記
文德國小,True,基於原始室內標記
薯榔市民活動中心,True,基於原始室內標記
大竹國中,True,基於原始室內標記
萬大國小,True,基於原始室內標記
朝陽公園,False,基於原始室外標記
青年公園棒球場,True,基於原始室內標記
東園國小,True,基於原始室內標記
臺北市萬華運動中心,True,基於原始室內標記
河堤國小,True,基於原始室內標記
長庚醫護社區活動文康中心,True,基於原始室內標記
菁桐市民活動中心,True,基於原始室內標記
平溪國中,True,基於原始室內標記
菁桐國小,True,基於原始室內標記
大崗社區活動中心,True,基於原始室內標記
龍安國小,True,基於原始室內標記
五權社區活動中心,True,基於原始室內標記
板橋國中,True,基於原始室內標記
中港國小,True,基於原始室內標記
長庚里345號地下一樓,True,基於原始室內標記
昌平國小,True,基於原始室內標記
古亭國中,True,基於原始室內標記
平溪市民活動中心,True,基於原始室內標記
大竹國小,True,基於原始室內標記
新埔國中,True,基於原始室內標記
螢橋國小,True,基於原始室內標記
龍門國中,True,基於原始室內標記
新莊國中,True,基於原始室內標記
平湖市民活動中心,True,基於原始室內標記
橫峰社區活動中心,True,基於原始室內標記
豐年市民活動中心,True,基於原始室內標記
新和國小,True,基於原始室內標記
吳興國小,True,基於原始室內標記
莒光國小,True,基於原始室內標記
汴洲里老人活動中心,True,基於原始室內標記
舊路社區活動中心,True,基於原始室內標記
西園國小,True,基於原始室內標記
平溪國小,True,基於原始室內標記
昭惠廟,True,基於原始室內標記
雙園國中,True,基於原始室內標記
華江高中,True,基於原始室內標記
信義國中,True,基於原始室內標記
中正公園,False,基於原始室外標記
江翠國中,True,基於原始室內標記
上林國小,True,基於原始室內標記
萬華國中,True,基於原始室內標記
牡丹心市民活動中心,True,基於原始室內標記
建安國小,True,基於原始室內標記
文聖國小,True,基於原始室內標記
忠義國小,True,基於原始室內標記
中華區民活動中心,True,基於原始室內標記
三興國小,True,基於原始室內標記
大安森林公園,False,基於原始室外標記
新生國小,True,基於原始室內標記
瓊泰市民活動中心,True,基於原始室內標記
大安國中,True,基於原始室內標記
大理高中,True,基於原始室內標記
思賢國小,True,基於原始室內標記
雙園國小,True,基於原始室內標記
國語實小,True,基於原始室內標記
大理國小,True,基於原始室內標記
建國中學,True,基於原始室內標記
金華國中,True,基於原始室內標記
信義國小,True,基於原始室內標記
共和社區活動中心,True,基於原始室內標記
大安高工,True,基於原始室內標記
金華國小,True,基於原始室內標記
中正國中,True,基於原始室內標記
江翠國小,True,基於原始室內標記
永春高中,True,基於原始室內標記
輔仁大學,True,基於原始室內標記
台北世貿一館,True,基於規則推斷 (預設為室內 - 安全原則)
雙溪國小,True,基於原始室內標記
華江國小,True,基於原始室內標記
新莊國小,True,基於原始室內標記
松山家商,True,基於原始室內標記
雙溪高中,True,基於原始室內標記
南門國小,True,基於原始室內標記
南門國中,True,基於原始室內標記
平林市民活動中心,True,基於規則推斷 (活動中心通常為室內設施)
龍山國小,True,基於原始室內標記
臺北市信義運動中心,True,基於原始室內標記
松德公園,False,基於原始室外標記
台北市世貿三館,True,基於原始室內標記
中信國小,True,基於原始室內標記
仁愛國小,True,基於原始室內標記
新莊區公所,True,基於原始室內標記
新莊高中,True,基於原始室內標記
龍山國中,True,基於原始室內標記
博愛國小,True,基於原始室內標記
興雅國中,True,基於原始室內標記
私立恆毅高級中學,True,基於原始室內標記
新泰市民活動中心,True,基於原始室內標記
頭前國中,True,基於原始室內標記
?公國中,True,基於原始室內標記
弘道國中,True,基於原始室內標記
仁愛國中,True,基於原始室內標記
幸安國小,True,基於原始室內標記
光華國小,True,基於原始室內標記
老松國小,True,基於原始室內標記
北一女中,True,基於原始室內標記
東門國小,True,基於原始室內標記
福德國小,True,基於原始室內標記
貴和市民活動中心,True,基於原始室內標記
財團法人臺北市東和禪寺,True,基於原始室內標記
松山工農,True,基於原始室內標記
光復國小,True,基於原始室內標記
舊庄國小,True,基於規則推斷 (預設為室內 - 安全原則)
二二八和平公園,False,基於原始室外標記
懷生國中,True,基於原始室內標記
南上社區活動中心,True,基於原始室內標記
南興公園,False,基於原始室外標記
明志科技大學,True,基於原始室內標記
中港第一市民活動中心,True,基於原始室內標記
老人文康活動中心,True,基於原始室內標記
全安市民活動中心,True,基於原始室內標記
龍騰活動中心,True,基於原始室內標記
雙潭活動中心,True,基於原始室內標記
鯉魚潭活動中心室內,True,基於原始室內標記
建中國民小學活動中心室內,True,基於原始室內標記
西湖村活動中心室內,True,基於原始室內標記
上?里民眾活動中心,True,基於原始室內標記
銅鏡社區活動中心,True,基於原始室內標記
西湖村活動中心室外,False,基於原始室外標記
鯉魚潭村活動中心室外,False,基於原始室外標記
建中國民小學操場室外,False,基於原始室外標記
苑裡鎮立托兒所,True,基於原始室內標記
苑裡鎮老人文康中心,True,基於原始室內標記
苑裡鎮苑東苑南苑北社區聯合活動中,True,基於原始室內標記
苗栗縣立苑裡高中操場,False,基於原始室外標記
山腳國小田徑場,False,基於原始室外標記
苑裡鎮中山國小操場,False,基於原始室外標記
苑裡鎮立體育場,False,基於原始室外標記
綺湖社區活動中心,True,基於原始室內標記
大有市民活動中心,True,基於原始室內標記
豐珠國中小活動中心,True,基於原始室內標記
大林鎮公所,True,基於原始室內標記
西興村活動中心前廣場,False,基於原始室外標記
大埔鄉公所,True,基於原始室內標記
文光國際英語村[室內],True,基於規則推斷 (預設為室內 - 安全原則)
嘉義縣竹崎鄉灣橋村朴子埔收容所暨防災物資整備所,True,基於規則推斷 (預設為室內 - 安全原則)
溪口國中室外,False,基於原始室外標記
竹園國小室外,False,基於原始室外標記
後塘國小室外,False,基於原始室外標記
老人文康活動中心,True,基於原始室內標記
永靖鄉立托兒所,True,基於原始室內標記
梧棲國小活動中心,True,基於原始室內標記
樟原社區活動中心,True,基於原始室內標記
三間社區活動中心,True,基於原始室內標記
三間村南溪國小,True,基於原始室內標記
同義宮,True,基於原始室內標記
新化區聯合活動中心,True,基於規則推斷 (活動中心通常為室內設施)
成功高中,True,基於原始室內標記
胡適國小,True,基於原始室內標記
丹鳳高中,True,基於原始室內標記
忠孝國小,True,基於原始室內標記
明志國小,True,基於原始室內標記
永吉國小,True,基於原始室內標記
私立金陵女中,True,基於原始室內標記
